"name","path","description","enabled","dependency","required_mcp","required_env","classification","mentions_mcp","mentions_env"
"openai-developers:chatgpt-app-submission","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\openai-developers\1.3.0\skills\chatgpt-app-submission\SKILL.md","Inspect a ChatGPT Apps MCP server codebase and generate chatgpt-app-submission.json with app info suggestions, tool hint justifications, test cases, and negative test cases, then report review-check findings and outputSchema warnings for submission review.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","YES","NO"
"openai-developers:openai-api-troubleshooting","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\openai-developers\1.3.0\skills\openai-api-troubleshooting\SKILL.md","Use when an OpenAI API request fails and Codex needs to classify the likely cause, explain the next step, and route to the right follow-up. Covers common runtime failures such as blocked outbound network access, invalid credentials, exhausted API quota or credits, rate limits, and model, project, or organization access issues; delegate key provisioning to openai-platform-api-key and current documentation lookups to openai-docs.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"openai-developers:openai-platform-api-key","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\openai-developers\1.3.0\skills\openai-platform-api-key\SKILL.md","Use when Codex is asked to build, run, test, debug, or configure an OpenAI-backed or provider-unspecified AI app, UI, script, CLI, generator, or tool, especially requests phrased only as ""using AI"" or generators driven by forms/user input; also use for OPENAI_API_KEY or sk-proj setup. Treat this as the credential gate: inspect safely, ask reuse-vs-new before API work, and never expose plaintext.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","YES","YES"
"openai-docs","C:\Users\tjqmf\.codex\skills\openai-docs\SKILL.md","Use when the user asks how to build with OpenAI products or APIs, asks about Codex itself or choosing Codex surfaces, needs up-to-date official documentation with citations, help choosing the latest model for a use case, or model upgrade and prompt-upgrade guidance; use OpenAI docs MCP tools for non-Codex docs questions, use the Codex manual helper first for broad Codex self-knowledge, and restrict fallback browsing to official OpenAI domains.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","YES","YES"
"openai-docs","C:\Users\tjqmf\.codex\skills\.system\openai-docs\SKILL.md","Use for Codex models/pricing, scheduled tasks, skills, settings, setup, troubleshooting, customization, automations, and self-knowledge—including 'you,' 'your,' 'this app,' or 'this coding agent' when they refer to Codex—and for OpenAI APIs/products and ChatGPT Work. Also use for model choice/migration, prompting, SDKs, Responses, Realtime, agents, evals, and Chat/Work/Codex comparisons. Do not use for generic app/software tasks that merely mention Codex.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","YES","NO"
"openai-templates:artifact-template-analytics-dashboard","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-analytics-dashboard\SKILL.md","Create a spreadsheet using the Analytics Dashboard template and its retained reference file. Use when the user selects or names Analytics Dashboard. Monitor acquisition, engagement, retention, revenue, and conversion funnel KPIs with charts.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"openai-templates:artifact-template-business-review","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-business-review\SKILL.md","Create a presentation using the Business Review template and its retained reference file. Use when the user selects or names Business Review. Review business performance, KPIs, segment results, strategic priorities, decisions, and outlook.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"openai-templates:artifact-template-design-report","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-design-report\SKILL.md","Create a document using the Design Report template and its retained reference file. Use when the user selects or names Design Report. Produce design reports with an executive summary, key findings, implications, recommendations, and appendix.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"openai-templates:artifact-template-experiment-analysis","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-experiment-analysis\SKILL.md","Create a document using the Experiment Analysis template and its retained reference file. Use when the user selects or names Experiment Analysis. Analyze experiments with hypotheses, methodology, results, interpretation, limitations, and next steps.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"openai-templates:artifact-template-financial-budget","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-financial-budget\SKILL.md","Create a spreadsheet using the Financial Budget template and its retained reference file. Use when the user selects or names Financial Budget. Model actuals, budget and scenario forecasts, variances, cash runway, and departmental plans.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"openai-templates:artifact-template-investment-committee-memo","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-investment-committee-memo\SKILL.md","Create a document using the Investment Committee Memo template and its retained reference file. Use when the user selects or names Investment Committee Memo. Prepare investment committee memos with the thesis, transaction details, financial analysis, risks, and recommendation.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"openai-templates:artifact-template-legal-memorandum","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-legal-memorandum\SKILL.md","Create a document using the Legal Memorandum template and its retained reference file. Use when the user selects or names Legal Memorandum. Draft legal memoranda with the issue, brief answer, relevant facts, analysis, and conclusion.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"openai-templates:artifact-template-market-trends-report","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-market-trends-report\SKILL.md","Create a presentation using the Market Trends Report template and its retained reference file. Use when the user selects or names Market Trends Report. Communicate market or industry trends, supporting evidence, implications, and recommended responses.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"openai-templates:artifact-template-minimal-letterhead","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-minimal-letterhead\SKILL.md","Create a document using the Minimal Letterhead template and its retained reference file. Use when the user selects or names Minimal Letterhead. Write professional business letters with sender, recipient, message, and signature fields in a minimal letterhead layout.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"openai-templates:artifact-template-operating-calendar","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-operating-calendar\SKILL.md","Create a spreadsheet using the Operating Calendar template and its retained reference file. Use when the user selects or names Operating Calendar. Plan annual and monthly operating milestones, campaigns, launches, deadlines, and recurring events.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"openai-templates:artifact-template-operating-review","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-operating-review\SKILL.md","Create a presentation using the Operating Review template and its retained reference file. Use when the user selects or names Operating Review. Run weekly operating reviews with scorecards, functional updates, risks, decisions, and action items.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"openai-templates:artifact-template-project-kickoff","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-project-kickoff\SKILL.md","Create a presentation using the Project Kickoff template and its retained reference file. Use when the user selects or names Project Kickoff. Align teams on project goals, scope, roles, milestones, risks, and the working model.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"openai-templates:artifact-template-project-tracker","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-project-tracker\SKILL.md","Create a spreadsheet using the Project Tracker template and its retained reference file. Use when the user selects or names Project Tracker. Manage workstreams, tasks, owners, status, priority, dates, launch pulse, and a Gantt schedule.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"openai-templates:artifact-template-sales-pipeline","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-sales-pipeline\SKILL.md","Create a spreadsheet using the Sales Pipeline template and its retained reference file. Use when the user selects or names Sales Pipeline. Track opportunities, stages, owners, deal sizes, probabilities, forecasts, next steps, and risks.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"openai-templates:artifact-template-simple-dark-mode","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-simple-dark-mode\SKILL.md","Create a presentation using the Simple Dark Mode template and its retained reference file. Use when the user selects or names Simple Dark Mode. Create clean dark-mode presentations with bold typography, simple sections, charts, and imagery.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"openai-templates:artifact-template-simple-light-mode","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-simple-light-mode\SKILL.md","Create a presentation using the Simple Light Mode template and its retained reference file. Use when the user selects or names Simple Light Mode. Create clean light-mode presentations with spacious typography, simple sections, charts, and imagery.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"openai-templates:artifact-template-strategy-memorandum","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-strategy-memorandum\SKILL.md","Create a document using the Strategy Memorandum template and its retained reference file. Use when the user selects or names Strategy Memorandum. Present strategic context, choices, rationale, risks, milestones, and a clear recommendation.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"openai-templates:artifact-template-system-design","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-system-design\SKILL.md","Create a document using the System Design template and its retained reference file. Use when the user selects or names System Design. Document system architecture, requirements, components, data flows, APIs, tradeoffs, and operational considerations.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"openai-templates:artifact-template-team-alignment","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-team-alignment\SKILL.md","Create a presentation using the Team Alignment template and its retained reference file. Use when the user selects or names Team Alignment. Facilitate team offsites and planning with context, goals, priorities, decisions, and action items.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"openai-templates:artifact-template-three-statement-forecast","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\openai-templates\0.1.1\skills\artifact-template-three-statement-forecast\SKILL.md","Create a spreadsheet using the Three-Statement Forecast template and its retained reference file. Use when the user selects or names Three-Statement Forecast. Build an integrated income statement, balance sheet, and cash flow forecast with assumptions, checks, and an executive summary.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"optimize-audio","C:\Users\tjqmf\.agents\skills\optimize-audio\SKILL.md","Optimizes Unity 6 audio memory, CPU cost, and playback quality through correct import settings and mixer configuration. Use when the user wants to reduce audio memory usage, choose the right Load Type for short clips versus music versus ambient beds, configure platform-appropriate sample rates and codecs, force 3D audio to mono, or reduce AudioMixer CPU cost from deep group trees or effects running on silent paths.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"optimize-text-mesh-pro","C:\Users\tjqmf\.agents\skills\optimize-text-mesh-pro\SKILL.md","Multiline description in SKILL.md","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"optimize-web","C:\Users\tjqmf\.agents\skills\optimize-web\SKILL.md","Optimizes Unity 6 WebGL and WebGPU builds for smaller download size, faster initial load, and efficient browser runtime performance. Use when the user's web build is too large, stutters in a specific browser, consumes excessive battery, needs CDN/server compression configured, or needs guidance on resource stripping, shader variant reduction, KTX textures, quality settings, or web profiling.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"parallel-work","C:\Users\tjqmf\.codex\skills\parallel-work\SKILL.md","Use when two or more substantial tasks can proceed independently without sharing mutable state, overlapping files, or sequential dependencies.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","OPTIONAL","NO","NO"
"pdf","C:\Users\tjqmf\.codex\skills\pdf\SKILL.md","Use when tasks involve reading, creating, or reviewing PDF files where rendering and layout matter; prefer visual checks by rendering pages (Poppler) and use Python tools such as `reportlab`, `pdfplumber`, and `pypdf` for generation and extraction.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"pdf:pdf","C:\Users\tjqmf\.codex\plugins\cache\openai-primary-runtime\pdf\26.905.11957\skills\pdf\SKILL.md","Read, create, inspect, render, and verify PDF files where visual layout matters, including fillable AcroForms. Use Poppler rendering plus Python tools such as reportlab, pdfplumber, and pypdf for generation and extraction.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"performance","C:\Users\tjqmf\.codex\skills\performance\SKILL.md","Use when latency, throughput, memory, CPU/GPU, startup time, rendering, query cost, or network performance is a demonstrated concern.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"planning","C:\Users\tjqmf\.codex\skills\planning\SKILL.md","Use when defining scope, requirements, acceptance criteria, risks, or non-goals before implementation begins.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"playwright","C:\Users\tjqmf\.codex\skills\playwright\SKILL.md","Use when the task requires automating a real browser from the terminal (navigation, form filling, snapshots, screenshots, data extraction, UI-flow debugging) via `playwright-cli` or the bundled wrapper script.","AVAILABLE_IN_SESSION_CATALOG","Node/npm; @playwright/cli via wrapper npx (body instruction)","NOT_DECLARED","NOT_DECLARED","OPTIONAL","NO","NO"
"playwright-interactive","C:\Users\tjqmf\.codex\skills\playwright-interactive\SKILL.md","Persistent browser and Electron interaction through `js_repl` for fast iterative UI debugging.","AVAILABLE_IN_SESSION_CATALOG","js_repl feature; project-local playwright; browser install if needed (body instruction)","NOT_DECLARED","NOT_DECLARED","OPTIONAL","NO","NO"
"plugin-creator","C:\Users\tjqmf\.codex\skills\.system\plugin-creator\SKILL.md","Create and scaffold plugin directories for Codex with a required `.codex-plugin/plugin.json`, optional plugin folders/files, valid manifest defaults, and personal-marketplace entries by default. Use when Codex needs to create a new personal plugin, add optional plugin structure, generate or update marketplace entries for plugin ordering and availability metadata, or update an existing local plugin during development with the CLI-driven cachebuster and reinstall flow.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","YES","NO"
"plugin-management:plugin-management","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\plugin-management\0.1.0\skills\plugin-management\SKILL.md","Discover and suggest relevant plugins, inspect app permissions and dependencies, and manage plugin connections or removal. Use when the user asks about plugins or when a task would materially benefit from an external app, account, service, or data source that available tools cannot access.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"presentations:Presentations","C:\Users\tjqmf\.codex\plugins\cache\openai-primary-runtime\presentations\26.905.11957\skills\presentations\SKILL.md","Read, create or edit PowerPoint or Google Slides decks. Use for presentation, slide deck, PowerPoint, PPT, PPTX, or Google Slides requests.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"product-design:audit","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\product-design\0.1.55\skills\audit\SKILL.md","Audit or critique a product flow, journey, workflow, funnel, onboarding path, checkout path, settings path, screen, or multi-step product experience by capturing screenshots first, then reporting UX, design, and accessibility findings from that evidence. Default to an inline report; use a canvas for a visual walkthrough when requested or clearly implied by the ongoing task. Use when the user asks to audit, review, critique, or give feedback on an app or website experience.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"product-design:design-qa","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\product-design\0.1.55\skills\design-qa\SKILL.md","Internal prototype QA helper. Use only after a Product Design prototype, URL-to-code build, or image-to-code build has a source visual target and a rendered implementation to compare before handoff. Do not use for broad UX critique, design critique, product audits, or flow reviews; route those user-facing requests to audit.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"product-design:get-context","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\product-design\0.1.55\skills\get-context\SKILL.md","Mandatory design-brief gate for clarifying the product and outcome. Use before ideation, image-to-code builds, redesigns, or product UI work to clarify missing product information and play back the brief before proceeding.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"product-design:ideate","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\product-design\0.1.55\skills\ideate\SKILL.md","Generate image-based alternatives, design remixes, or new design directions from a Product Design brief. Use when the user asks for design variants, visual exploration, design remixes, or image-generated approaches from provided context.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"product-design:image-to-code","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\product-design\0.1.55\skills\image-to-code\SKILL.md","Implement a selected image, screenshot, mockup, or Image Gen reference as a faithful, responsive frontend.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"product-design:index","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\product-design\0.1.55\skills\index\SKILL.md","Use when Product Design is explicitly invoked, or when the user's main goal is to explore a design, research UX, audit or critique a UX, product or web design, faithfully clone a visual design of a website or app into code, check a built design, or share a prototype. Do not use Product Design for ordinary implementation unless the user explicitly asks for it.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"product-design:research","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\product-design\0.1.55\skills\research\SKILL.md","Run fast, source-grounded UX research on the highest-signal problems users are experiencing with a user-specified digital product. Use when the user asks to research user pain, UX friction, onboarding issues, docs/help problems, developer experience friction, support pain, product workflow issues, or current user complaints for a named product.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"product-design:share","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\product-design\0.1.55\skills\share\SKILL.md","Share a runnable prototype using the user's preferred deployment tool.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"product-design:url-to-code","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\product-design\0.1.55\skills\url-to-code\SKILL.md","Clone a live URL as a runnable frontend-only local app.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"product-design:user-context","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\product-design\0.1.55\skills\user-context\SKILL.md","Load or manage Product Design's saved user context. Use when the user asks to set up Product Design, get started, onboard, save product or design sources, see what Product Design remembers, update saved context, or remember Product Design preferences. Examples include product URLs, Figma files, screenshots, reference images, codebase paths, Storybook, tokens, design systems, brand assets, and general product/design notes.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"refactoring","C:\Users\tjqmf\.codex\skills\refactoring\SKILL.md","Use when improving code structure, naming, duplication, boundaries, or maintainability without intentionally changing external behavior.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"render-deploy","C:\Users\tjqmf\.codex\skills\render-deploy\SKILL.md","Deploy applications to Render by analyzing codebases, generating render.yaml Blueprints, and providing Dashboard deeplinks. Use when the user wants to deploy, host, publish, or set up their application on Render's cloud platform.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","YES","YES"
"responsive-design","C:\Users\tjqmf\.codex\skills\responsive-design\SKILL.md","Use when an interface must adapt across phone, tablet, desktop, window resizing, orientation changes, or variable content widths.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","OPTIONAL","NO","NO"
"review-agent","C:\Users\tjqmf\.codex\skills\.system\review-agent\SKILL.md","Perform a read-only, defect-first review of a specified code change and return every actionable finding. Use when another agent delegates review of uncommitted changes, a base-branch diff, a commit, or custom review instructions.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"screenshot","C:\Users\tjqmf\.codex\skills\screenshot\SKILL.md","Use when the user explicitly asks for a desktop or system screenshot (full screen, specific app or window, or a pixel region), or when tool-specific capture capabilities are unavailable and an OS-level capture is needed.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","YES","NO"
"security-best-practices","C:\Users\tjqmf\.codex\skills\security-best-practices\SKILL.md","Perform language and framework specific security best-practice reviews and suggest improvements. Trigger only when the user explicitly requests security best practices guidance, a security review/report, or secure-by-default coding help. Trigger only for supported languages (python, javascript/typescript, go). Do not trigger for general code review, debugging, or non-security tasks.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","RECOMMENDED","NO","YES"
"security-ownership-map","C:\Users\tjqmf\.codex\skills\security-ownership-map\SKILL.md","Analyze git repositories to build a security ownership topology (people-to-file), compute bus factor and sensitive-code ownership, and export CSV/JSON for graph databases and visualization. Trigger only when the user explicitly wants a security-oriented ownership or bus-factor analysis grounded in git history (for example: orphaned sensitive code, security maintainers, CODEOWNERS reality checks for risk, sensitive hotspots, or ownership clusters). Do not trigger for general maintainer lists or non-security ownership questions.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"security-review","C:\Users\tjqmf\.codex\skills\security-review\SKILL.md","Use when changes affect authentication, authorization, secrets, privileged actions, untrusted input, sensitive data, file access, or external trust boundaries.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","RECOMMENDED","NO","NO"
"security-threat-model","C:\Users\tjqmf\.codex\skills\security-threat-model\SKILL.md","Repository-grounded threat modeling that enumerates trust boundaries, assets, attacker capabilities, abuse paths, and mitigations, and writes a concise Markdown threat model. Trigger only when the user explicitly asks to threat model a codebase or path, enumerate threats/abuse paths, or perform AppSec threat modeling. Do not trigger for general architecture summaries, code review, or non-security design work.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"sentry","C:\Users\tjqmf\.codex\skills\sentry\SKILL.md","Use when the user asks to inspect Sentry issues or events, summarize recent production errors, or pull basic Sentry health data via the Sentry CLI; perform read-only queries using the `sentry` command.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","YES"
"setup-multiplayer-services","C:\Users\tjqmf\.agents\skills\setup-multiplayer-services\SKILL.md","Multiline description in SKILL.md","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"setup-vivox-voice-chat","C:\Users\tjqmf\.agents\skills\setup-vivox-voice-chat\SKILL.md","Add and configure in-game voice chat and text chat for Unity multiplayer games using Unity Vivox. Covers microphone setup and mic permissions on Android/iOS, voice activity detection (VAD) tuning, voice volume and mute controls in a settings UI (VoiceVadMinimumVolume, mic slider, mute button, speaking indicator), proximity/3D spatial voice for FPS/co-op games, team/party/lobby/guild voice channels, push-to-talk, muting self and other players, whisper/direct messages, in-game text chat, and Vivox SDK init + Unity Authentication sign-in. Use when the user asks to add voice chat, voice comms, microphone/mic support, a voice-chat settings UI, mute button, VAD threshold, push-to-talk, proximity or spatial voice, team voice, party chat, lobby chat, direct messages, or mentions Vivox, VivoxService, com.unity.services.vivox, JoinGroupChannelAsync, JoinPositionalChannelAsync, LoginAsync, or migrating from legacy Vivox (Client.Instance / LoginSession / AccountId).","AVAILABLE_IN_SESSION_CATALOG","com.unity.services.vivox: "">=16.4.0""","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"shader-graph-create-custom-node","C:\Users\tjqmf\.agents\skills\shader-graph-create-custom-node\SKILL.md","Generates custom Shader Graph nodes from HLSL code. Use when the user wants to create a new Shader Graph node or make existing HLSL code work as a reflected function node.","AVAILABLE_IN_SESSION_CATALOG","com.unity.shadergraph: "">=17.5.0""","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
"sites:sites-building","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\sites\0.1.70\skills\sites-building\SKILL.md","Use Sites when the user wants a complete website built for them, such as a landing page, portfolio, dashboard, portal, tracker, hub, or internal tool, or wants to modify a website built with Sites. Do not use for development work in other web projects unless the user explicitly requests Sites.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","YES"
"sites:sites-hosting","C:\Users\tjqmf\.codex\plugins\cache\openai-curated-remote\sites\0.1.70\skills\sites-hosting\SKILL.md","Host websites with Sites. Use after `sites-building` to publish new sites and edits, for requested website publishing or deployment, or for hosting management. A project containing `.openai/hosting.json` uses Sites hosting only when the current request concerns that Site. Publishing an npm package or standalone asset is not website publishing. Honor an explicit request to use another hosting provider.","AVAILABLE_IN_SESSION_CATALOG","NOT_DECLARED","NOT_DECLARED","NOT_DECLARED","IRRELEVANT","NO","NO"
